Date, Open, High, Low, Close, Adj, Volume
Mar 27 2009,138.74,129.52,141.19,129.52,7.08M,2.94%
Mar 26 2009,134.78,123.73,139.49,123.73,15.23M,6.17%
Mar 25 2009,126.95,121.56,127.89,121.56,3.83M,0.83%
Mar 24 2009,125.90,126.03,128.52,123.62,6.68M,0.38%
Mar 23 2009,125.42,126.59,127.82,123.33,4.59M,1.93%
Mar 20 2009,123.04,127.65,127.65,122.00,4.14M,-1.00%
Mar 19 2009,124.28,122.00,125.02,121.06,7.38M,1.94%
Mar 18 2009,121.92,120.68,124.17,120.68,6.41M,1.53%
Mar 17 2009,120.08,124.30,125.02,119.00,6.95M,-4.28%
Mar 16 2009,125.45,123.09,126.18,121.25,4.67M,2.55%
Mar 13 2009,122.33,114.24,123.09,114.24,10.20M,6.17%
Mar 12 2009,115.22,111.42,117.06,111.42,8.62M,3.11%
Mar 09 2009,111.75,113.70,115.85,110.78,4.54M,-3.88%
Mar 06 2009,116.26,111.02,117.02,110.45,5.81M,4.00%
Mar 05 2009,111.79,112.22,113.65,110.54,4.28M,0.58%
Mar 04 2009,111.15,108.13,112.10,107.69,3.26M,3.21%
Mar 03 2009,107.69,109.09,112.47,106.04,3.56M,-2.97%
Mar 02 2009,110.99,114.42,116.33,109.77,3.99M,-4.81%
Feb 27 2009,116.60,116.33,118.02,109.87,6.75M,0.19%
Feb 26 2009,116.38,116.09,118.41,115.12,8.81M,0.30%
Feb 25 2009,116.03,113.43,117.01,113.43,5.52M,2.53%
Feb 24 2009,113.17,113.43,114.81,111.14,4.50M,-1.08%
Feb 20 2009,114.41,117.42,117.66,112.06,4.77M,-3.16%
Feb 19 2009,118.14,116.33,118.94,115.61,3.48M,1.82%
Feb 18 2009,116.03,116.17,118.48,115.12,2.63M,-0.93%
Feb 17 2009,117.12,119.71,120.63,115.85,2.95M,-3.09%
Feb 16 2009,120.86,122.51,124.28,120.19,2.50M,-2.04%
Feb 13 2009,123.38,123.09,125.50,122.36,3.26M,0.26%
Feb 12 2009,123.06,123.57,124.46,121.66,2.84M,-0.95%
Feb 11 2009,124.24,125.02,126.23,123.57,4.50M,-1.87%
Feb 10 2009,126.61,124.78,127.43,123.33,6.79M,1.86%
Feb 09 2009,124.30,120.68,126.38,119.87,4.60M,2.43%
Feb 06 2009,121.35,118.26,122.58,117.54,6.84M,4.12%
Feb 05 2009,116.55,120.68,121.30,115.43,4.34M,-3.16%
Feb 04 2009,120.35,121.40,123.79,118.99,2.48M,-0.24%
Feb 03 2009,120.64,118.99,123.04,118.99,3.81M,1.74%
Feb 02 2009,118.58,122.80,122.80,117.57,3.23M,-3.96%
Jan 30 2009,123.47,121.88,124.30,120.26,8.71M,0.43%
Jan 29 2009,122.94,123.58,125.02,119.73,10.02M,0.38%
Jan 28 2009D,122.47,114.69,123.09,114.69,4.79M,1.67%
Jan 27 2009,120.46,118.50,124.30,118.50,5.24M,2.67%
Jan 23 2009,117.33,118.29,120.41,116.64,3.03M,-2.10%
Jan 22 2009,119.85,119.47,121.65,116.61,4.85M,0.87%
Jan 21 2009,118.82,118.50,120.92,117.06,3.67M,-0.83%
Jan 20 2009,119.82,119.40,122.58,118.26,4.64M,-0.86%
Jan 19 2009,120.86,125.00,125.00,117.61,6.87M,-0.44%
Jan 16 2009,121.40,122.78,125.26,117.42,9.79M,-1.46%
Jan 15 2009,123.20,125.50,126.23,120.28,7.17M,-5.29%
Jan 14 2009,130.08,127.43,134.58,127.43,5.96M,2.53%
Jan 13 2009,126.87,120.58,129.61,117.83,13.36M,2.56%
Jan 12 2009,123.70,123.49,127.92,121.91,7.60M,-4.55%
Jan 09 2009,129.59,120.65,132.69,117.06,14.22M,6.37%
Jan 07 2009,121.83,125.26,125.45,112.13,9.01M,-0.32%
Jan 06 2009,122.22,124.30,125.98,120.25,5.92M,-1.72%
Jan 05 2009,124.36,121.16,126.23,120.19,4.83M,3.41%
Jan 02 2009,120.26,119.96,122.78,119.26,5.38M,0.28%
Jan 01 2009,119.92,115.85,120.40,115.16,2.44M,3.97%
Dec 31 2008,115.34,118.82,118.82,113.98,2.54M,-0.96%
Dec 30 2008,116.46,117.06,119.11,113.43,3.52M,1.20%
Dec 29 2008,115.08,114.88,115.73,111.02,4.88M,1.10%
Dec 26 2008,113.83,112.28,119.47,112.28,3.15M,-1.36%
Dec 24 2008,115.40,119.88,121.82,113.98,9.15M,-4.49%
Dec 23 2008,120.82,119.52,123.47,118.80,3.57M,-1.95%
Dec 22 2008,123.22,125.38,125.38,121.50,4.11M,-0.59%
Dec 19 2008,123.95,121.40,128.88,119.25,4.94M,0.60%
Dec 18 2008,123.21,114.62,124.08,113.92,5.72M,6.95%
Dec 17 2008,115.20,117.14,118.74,113.92,6.48M,-0.42%
Dec 16 2008,115.69,113.43,117.03,112.23,5.85M,2.06%
Dec 15 2008,113.35,121.16,121.16,112.77,6.00M,-2.42%
Dec 12 2008,116.16,123.08,123.08,114.70,7.12M,-5.19%
Dec 11 2008,122.52,132.67,132.67,121.16,7.30M,-6.17%
Dec 10 2008,130.58,132.69,134.38,127.80,8.09M,3.59%
Dec 08 2008,126.05,129.12,131.84,123.67,7.62M,0.09%
Dec 05 2008,125.94,129.94,131.61,125.08,7.11M,-5.02%
Dec 04 2008,132.60,129.12,133.64,121.48,8.26M,2.73%
Dec 03 2008,129.07,129.45,133.15,125.89,10.00M,0.37%
Dec 02 2008,128.60,137.57,137.57,126.24,6.66M,-5.55%
Dec 01 2008,136.16,135.01,143.30,134.28,11.96M,0.85%
Nov 28 2008,135.01,125.02,137.09,125.02,12.14M,6.06%
Nov 26 2008,127.30,121.46,127.92,119.99,6.14M,4.65%
Nov 25 2008,121.64,125.29,130.32,120.69,5.77M,-3.06%
Nov 24 2008,125.48,121.64,128.31,118.32,8.37M,2.66%
Nov 21 2008,122.23,113.36,124.78,111.02,6.85M,7.93%
Nov 20 2008,113.25,115.85,115.85,111.02,5.02M,-2.78%
Nov 19 2008,116.49,118.26,119.71,113.85,8.18M,-0.10%
Nov 18 2008,116.61,125.50,125.50,115.85,9.76M,-6.91%
Nov 17 2008,125.26,127.67,129.61,122.00,8.09M,-2.23%
Nov 14 2008,128.12,131.54,132.38,126.35,6.62M,-0.76%
Nov 12 2008,129.10,127.64,133.82,124.31,7.74M,1.14%
Nov 11 2008,127.64,130.81,132.20,125.50,6.50M,-3.22%
Nov 10 2008,131.89,132.72,133.35,124.31,4.10M,4.06%
Nov 07 2008,126.75,120.68,129.12,117.24,5.88M,5.00%
Nov 06 2008,120.72,127.55,127.55,116.36,7.86M,-1.23%
Nov 05 2008,122.22,124.30,132.48,120.68,9.23M,-0.42%
Nov 04 2008,122.73,143.99,143.99,118.26,9.42M,-7.11%
Nov 03 2008,132.12,135.14,140.71,127.20,7.53M,1.84%
Oct 31 2008,129.73,137.33,143.60,127.86,10.38M,-0.61%
Oct 29 2008D,130.52,135.64,138.78,127.98,10.96M,0.10%
Oct 28 2008,130.39,123.35,132.72,123.09,665.71K,8.76%
Oct 27 2008,119.89,116.09,125.02,100.24,8.97M,-0.42%
Oct 24 2008,120.40,121.57,129.46,106.19,8.48M,-8.85%
Oct 23 2008,132.09,126.62,141.91,120.98,10.50M,0.12%
Oct 22 2008,131.93,133.95,133.95,123.35,6.02M,-2.23%
Oct 21 2008,134.94,129.94,137.06,119.07,11.80M,13.79%
Oct 20 2008,118.59,119.87,121.88,109.87,12.41M,8.26%
Oct 17 2008,109.54,120.68,127.67,107.40,9.74M,-8.31%
Oct 16 2008,119.47,126.71,127.60,112.93,8.03M,-8.86%
Oct 15 2008,131.08,141.19,142.07,129.19,5.31M,-8.37%
Oct 14 2008,143.05,144.57,149.49,140.31,7.42M,3.46%
Oct 13 2008,138.26,127.42,145.51,126.66,13.87M,9.16%
Oct 10 2008,126.66,130.33,132.74,115.94,13.74M,-3.99%
Oct 08 2008,131.92,133.95,135.87,122.61,8.30M,-5.09%
Oct 07 2008,138.99,152.33,160.50,136.60,8.88M,-6.97%
Oct 06 2008,149.40,157.18,157.18,144.81,5.88M,-5.85%
Oct 03 2008,158.69,160.49,160.49,155.03,4.17M,-2.12%
Oct 01 2008,162.13,161.61,165.30,155.76,6.02M,0.93%
Sep 30 2008,160.64,142.88,163.32,142.40,8.39M,7.35%
Sep 29 2008,149.64,163.83,163.83,147.71,5.58M,-8.31%
Sep 26 2008,163.20,168.95,168.95,160.79,4.22M,-1.78%
Sep 25 2008,166.15,172.11,173.74,161.96,15.12M,-3.45%
Sep 24 2008,172.09,174.87,180.53,166.60,7.38M,-1.10%
Sep 23 2008,174.01,172.65,185.28,172.65,2.97M,-5.98%
Sep 22 2008,185.07,209.49,209.49,181.74,4.47M,-0.01%
Sep 19 2008,185.08,188.18,188.18,176.21,9.54M,6.34%
Sep 18 2008,174.05,175.70,180.77,161.95,6.36M,-1.23%
Sep 17 2008,176.21,180.53,184.55,175.70,4.20M,-2.51%
Sep 16 2008,180.74,180.89,181.25,174.98,5.07M,-1.83%
Sep 15 2008,184.10,188.25,192.84,179.81,8.55M,-5.89%
Sep 12 2008,195.63,208.77,208.77,193.31,3.57M,-3.12%
Sep 11 2008,201.94,205.37,209.49,200.08,1.91M,-1.67%
Sep 10 2008,205.37,207.84,210.02,204.69,3.06M,-1.61%
Sep 09 2008,208.72,206.35,210.39,202.73,2.82M,0.95%
Sep 08 2008,206.76,207.56,211.04,203.22,5.17M,2.18%
Sep 05 2008,202.35,205.15,205.15,199.11,2.45M,-0.69%
Sep 04 2008,203.75,203.94,206.31,200.89,2.46M,-0.54%
Sep 02 2008,204.86,196.69,205.87,196.69,2.65M,4.15%
Sep 01 2008,196.69,196.70,197.91,194.77,1.53M,0.34%
Aug 29 2008,196.02,193.08,197.90,193.08,2.00M,2.50%
Aug 28 2008,191.23,197.91,198.93,188.89,6.58M,-3.19%
Aug 27 2008,197.53,197.93,201.77,196.24,2.13M,-1.87%
Aug 26 2008,201.30,195.48,202.00,195.48,2.21M,1.94%
Aug 25 2008,197.47,198.87,201.53,196.94,942.24K,-0.10%
Aug 22 2008,197.67,197.67,199.05,193.93,2.65M,0.14%
Aug 21 2008,197.39,201.77,203.22,196.75,1.98M,-2.82%
Aug 20 2008,203.12,203.39,204.91,201.53,1.13M,0.04%
Aug 19 2008,203.04,203.82,205.39,201.55,1.95M,-0.03%
Aug 18 2008,203.11,202.73,205.73,201.53,1.96M,1.00%
Aug 14 2008,201.09,200.08,203.86,195.74,3.74M,0.59%
Aug 13 2008,199.91,193.08,202.18,193.08,3.70M,1.10%
Aug 12 2008,197.73,201.53,203.63,196.70,3.32M,-1.76%
Aug 11 2008,201.27,205.63,207.03,198.99,3.41M,-1.32%
Aug 08 2008,203.97,203.93,206.84,201.14,2.09M,-0.97%
Aug 07 2008,205.96,207.32,209.95,203.94,3.07M,-0.83%
Aug 06 2008,207.69,202.71,209.96,201.87,5.01M,3.72%
Aug 05 2008,200.25,196.80,201.53,194.35,4.77M,1.76%
Aug 04 2008,196.79,196.70,202.73,195.74,5.24M,-3.01%
Aug 01 2008,202.89,199.11,206.83,195.80,4.01M,0.82%
Jul 31 2008D,201.23,202.73,203.22,198.27,5.20M,-0.62%
Jul 30 2008,202.48,204.18,204.18,193.08,4.42M,3.71%
Jul 29 2008,195.24,194.70,196.41,191.15,2.47M,0.33%
Jul 28 2008,194.59,193.08,197.17,189.46,1.97M,0.88%
Jul 25 2008,192.89,192.89,205.03,188.74,8.84M,-0.42%
Jul 24 2008,193.70,211.06,211.06,191.23,11.74M,-6.74%
Jul 23 2008,207.69,200.32,209.97,197.64,5.97M,3.45%
Jul 22 2008,200.77,196.94,203.69,194.54,4.24M,2.34%
Jul 21 2008,196.17,192.84,196.70,188.98,3.58M,2.39%
Jul 18 2008,191.60,188.25,193.56,180.77,8.34M,1.35%
Jul 17 2008,189.04,177.39,189.92,176.20,10.35M,7.57%
Jul 16 2008,175.73,182.14,186.72,172.78,5.74M,-3.00%
Jul 15 2008,181.17,185.32,189.81,177.91,4.51M,-2.24%
Jul 14 2008,185.32,193.08,193.08,183.67,4.56M,-3.85%
Jul 11 2008,192.74,221.32,227.59,189.56,5.52M,-8.04%
Jul 10 2008,209.59,209.97,214.56,205.72,3.50M,-0.95%
Jul 09 2008,211.60,205.15,214.79,205.15,3.58M,5.60%
Jul 08 2008,200.37,200.36,203.94,197.42,3.95M,-2.59%
Jul 07 2008,205.69,203.94,208.53,200.80,1.79M,0.92%
Jul 04 2008,203.82,209.95,209.99,201.65,3.94M,-1.42%
Jul 03 2008,206.75,212.63,212.63,198.04,4.17M,-2.26%
Jul 02 2008,211.54,205.15,214.32,202.73,8.14M,3.40%
Jul 01 2008,204.59,208.77,210.46,201.54,5.06M,-1.23%
Jun 30 2008,207.13,210.22,211.91,205.15,3.26M,-0.84%
Jun 27 2008,208.89,212.71,212.71,205.43,6.26M,-1.80%
Jun 26 2008,212.71,213.35,216.73,207.66,7.03M,0.52%
Jun 25 2008,211.62,202.73,213.60,200.63,5.91M,3.84%
Jun 24 2008,203.80,205.15,209.42,198.73,9.29M,-1.64%
Jun 23 2008,207.19,208.49,212.26,203.46,3.57M,-0.62%
Jun 20 2008,208.49,217.19,217.19,203.11,8.16M,-2.72%
Jun 19 2008,214.32,212.45,216.73,212.39,3.29M,-1.43%
Jun 18 2008D,217.43,222.24,222.28,215.04,6.43M,-2.22%
Jun 17 2008,222.36,218.42,223.73,218.42,3.50M,1.16%
Jun 16 2008,219.82,221.80,223.97,218.00,6.54M,0.13%
Jun 13 2008,219.53,212.39,222.50,212.39,6.73M,2.40%
Jun 12 2008,214.38,215.77,217.79,206.84,2.46M,-0.24%
Jun 11 2008,214.89,214.80,219.63,212.39,4.11M,1.29%
Jun 10 2008,212.15,219.63,221.80,209.25,6.16M,-3.84%
Jun 09 2008,220.62,217.76,232.88,214.80,6.14M,-5.39%
Jun 06 2008,233.19,238.94,241.02,231.17,4.14M,-1.60%
Jun 05 2008,236.97,232.69,240.58,232.66,5.91M,2.62%
Jun 04 2008,230.91,238.89,238.89,228.40,3.79M,-1.89%
Jun 03 2008,235.35,231.70,238.94,226.42,4.90M,-0.88%
Jun 02 2008,237.45,244.97,255.20,232.90,7.05M,-5.32%
May 30 2008,250.80,239.18,253.18,236.04,15.49M,4.47%
May 29 2008,240.06,243.52,248.19,237.49,8.26M,-1.47%
May 28 2008,243.63,234.13,245.03,234.13,5.47M,4.19%
May 27 2008,233.84,236.52,239.90,228.32,5.68M,1.41%
May 26 2008,230.60,222.04,232.40,221.08,5.46M,2.47%
May 23 2008,225.04,235.29,236.45,223.51,5.40M,-2.99%
May 22 2008,231.97,230.85,237.85,229.52,5.45M,-0.41%
May 21 2008,232.93,223.97,233.63,220.84,3.14M,0.94%
May 20 2008,230.76,235.32,238.94,228.62,4.95M,-2.54%
May 16 2008,236.78,239.90,239.90,233.75,3.84M,-0.37%
May 15 2008,237.67,234.83,241.83,231.72,7.18M,1.40%
May 14 2008,234.39,218.42,236.27,215.08,9.37M,7.31%
May 13 2008,218.43,224.46,227.21,214.56,4.46M,-2.36%
May 12 2008,223.71,221.32,225.63,219.70,3.90M,1.08%
May 09 2008,221.32,231.46,231.46,219.63,4.49M,-3.17%
May 08 2008,228.56,232.88,232.90,221.56,10.85M,-2.04%
May 07 2008,233.33,229.28,236.50,229.28,12.59M,3.17%
May 06 2008,226.16,219.63,229.28,210.60,3.98M,1.04%
May 05 2008,223.84,228.08,229.16,222.32,3.61M,-1.73%
May 02 2008,227.77,223.25,232.18,223.01,5.30M,2.47%
Apr 30 2008,222.28,221.10,225.84,218.78,9.49M,1.15%
Apr 29 2008,219.76,212.88,224.46,210.01,16.21M,3.27%
Apr 28 2008,212.80,195.25,216.25,173.77,6.60M,-0.85%
Apr 25 2008,214.63,220.11,220.11,213.60,6.83M,-0.16%
Apr 24 2008,214.98,218.18,218.40,208.53,15.29M,0.18%
Apr 23 2008,214.60,214.08,218.59,212.40,6.33M,0.22%
Apr 22 2008,214.13,237.72,237.72,212.87,13.79M,-10.69%
Apr 21 2008,239.76,243.52,249.80,238.12,3.40M,-0.75%
Apr 17 2008,241.57,241.28,243.76,236.41,4.00M,2.98%
Apr 16 2008,234.57,237.73,241.83,232.18,6.44M,-0.23%
Apr 15 2008,235.11,222.53,237.73,212.48,5.70M,7.28%
Apr 11 2008,219.15,217.95,223.25,215.59,2.19M,0.94%
Apr 10 2008,217.11,212.39,221.96,211.66,2.93M,2.66%
Apr 09 2008,211.48,212.39,215.28,209.73,1.48M,-1.25%
Apr 08 2008,214.16,218.42,218.90,211.18,4.06M,-1.86%
Apr 07 2008,218.21,216.01,222.07,211.95,3.66M,3.58%
Apr 04 2008,210.67,213.84,214.78,207.57,2.02M,-1.41%
Apr 03 2008,213.69,205.15,215.28,205.15,3.29M,4.01%
Apr 02 2008,205.45,205.15,209.73,204.97,1.43M,2.27%
Apr 01 2008,200.89,197.91,205.85,195.49,2.09M,2.70%
Mar 31 2008,195.60,210.23,210.23,192.36,4.05M,-6.96%
Mar 28 2008,210.23,205.87,211.11,205.63,3.63M,2.18%
Mar 27 2008,205.75,210.46,211.42,203.00,6.15M,-2.94%
Mar 26 2008,211.99,226.87,226.87,205.52,2.17M,0.21%
Mar 25 2008,211.54,202.73,217.18,201.53,2.93M,6.41%
Mar 24 2008,198.80,195.84,202.13,195.84,3.30M,1.51%
Mar 19 2008,195.84,199.84,202.73,194.42,4.36M,-0.77%
Mar 18 2008,197.35,190.67,200.03,185.84,3.60M,3.27%
Mar 17 2008,191.11,187.05,192.53,185.54,1.96M,-1.49%
Mar 14 2008,194.01,188.25,196.19,181.01,2.22M,3.10%
Mar 13 2008,188.18,196.70,196.70,183.67,3.41M,-5.32%
Mar 12 2008,198.76,202.49,205.15,195.55,1.88M,0.01%
Mar 11 2008,198.75,202.73,202.73,197.91,4.04M,-1.22%
Mar 10 2008,201.20,204.22,206.11,200.32,2.49M,-1.48%
Mar 07 2008,204.22,208.19,209.03,203.28,2.00M,-3.33%
Mar 05 2008,211.25,203.94,213.06,203.94,2.21M,1.92%
Mar 04 2008,207.27,207.08,209.97,204.45,3.01M,1.20%
Mar 03 2008,204.81,209.01,209.66,202.73,3.14M,-3.28%
Feb 29 2008,211.76,212.39,215.21,208.41,3.42M,-0.40%
Feb 28 2008,212.61,213.60,214.80,210.46,5.58M,0.38%
Feb 27 2008,211.80,219.15,220.80,210.95,2.36M,-2.32%
Feb 26 2008,216.83,223.01,223.01,216.01,5.00M,-0.26%
Feb 25 2008,217.40,223.97,224.21,214.86,3.26M,0.02%
Feb 22 2008,217.35,222.04,222.26,213.60,2.40M,-1.54%
Feb 21 2008,220.75,216.73,224.70,212.87,3.56M,3.22%
Feb 20 2008,213.86,212.36,215.92,210.76,3.06M,1.22%
Feb 19 2008,211.29,206.60,213.35,206.35,1.95M,2.61%
Feb 18 2008,205.92,210.63,211.18,205.15,1.72M,-2.24%
Feb 15 2008,210.63,207.56,214.09,207.56,2.21M,-0.12%
Feb 14 2008,210.89,213.60,217.22,207.80,2.25M,0.56%
Feb 13 2008,209.72,211.18,216.49,205.46,2.19M,0.50%
Feb 12 2008,208.68,218.42,223.25,207.56,5.16M,-4.58%
Feb 11 2008,218.69,216.83,224.94,207.59,3.20M,0.86%
Feb 08 2008,216.83,213.35,223.25,212.39,2.58M,2.20%
Feb 07 2008,212.16,218.69,218.69,210.23,2.57M,-2.99%
Feb 06 2008,218.69,224.46,224.46,215.89,4.01M,-5.12%
Feb 05 2008,230.50,231.70,235.32,225.82,1.72M,-2.11%
Feb 04 2008,235.47,228.08,238.70,226.63,3.73M,4.96%
Feb 01 2008,224.34,213.60,227.13,210.77,4.17M,6.38%
Jan 31 2008,210.88,209.97,214.80,201.61,5.97M,0.45%
Jan 30 2008,209.94,212.87,215.28,207.56,3.03M,0.25%
Jan 29 2008,209.42,206.60,213.50,206.35,3.26M,1.57%
Jan 28 2008,206.19,209.97,209.97,199.11,2.49M,-3.42%
Jan 25 2008,213.50,205.87,216.66,205.17,2.24M,4.90%
Jan 24 2008,203.52,209.97,214.32,199.30,2.01M,-3.29%
Jan 23 2008D,210.45,207.32,214.80,194.29,5.36M,9.23%
Jan 22 2008,192.66,196.63,238.94,174.98,6.38M,-3.94%
Jan 21 2008,200.57,218.18,218.35,194.35,4.84M,-7.99%
Jan 18 2008,217.99,224.34,226.87,216.52,4.33M,-2.11%
Jan 17 2008,222.69,233.10,233.14,221.80,6.30M,-2.35%
Jan 16 2008,228.06,226.87,233.31,223.25,3.13M,0.52%
Jan 15 2008,226.87,232.90,233.63,225.42,2.94M,-2.20%
Jan 14 2008,231.97,241.30,241.30,230.63,4.16M,-2.89%
Jan 11 2008,238.88,220.92,242.32,220.92,2.15M,0.83%
Jan 10 2008,236.92,240.87,243.64,232.18,3.34M,-1.47%
Jan 09 2008,240.46,240.10,242.80,238.91,2.45M,0.86%
Jan 08 2008,238.42,236.52,239.42,233.94,3.21M,1.26%
Jan 07 2008,235.46,241.35,243.47,234.71,3.65M,-2.95%
Jan 04 2008,242.61,244.02,246.88,241.91,2.32M,-0.58%
Jan 03 2008,244.02,248.62,252.21,242.64,5.17M,-3.71%
Jan 02 2008,253.42,255.83,256.07,248.95,2.86M,-0.43%
Jan 01 2008,254.52,259.93,259.93,253.90,928.39K,-2.12%
Dec 31 2007,260.03,261.38,264.53,253.90,2.16M,-0.44%
Dec 28 2007,261.18,265.49,265.49,255.83,2.20M,-2.57%
Dec 27 2007,268.08,266.72,270.31,262.24,4.01M,0.95%
Dec 26 2007,265.56,269.11,270.24,262.14,2.91M,-0.85%
Dec 24 2007,267.83,260.66,270.31,253.42,4.66M,6.16%
Dec 20 2007,252.30,248.47,254.37,246.90,3.04M,2.04%
Dec 19 2007,247.26,244.25,248.30,243.28,2.67M,1.39%
Dec 18 2007,243.87,243.76,251.00,242.15,3.85M,-0.19%
Dec 17 2007,244.34,258.82,258.82,242.56,3.20M,-2.69%
Dec 14 2007,251.10,245.04,254.62,245.04,2.72M,1.05%
Dec 13 2007,248.49,253.42,256.75,247.46,4.65M,-2.26%
Dec 12 2007,254.24,248.16,255.83,247.65,3.72M,1.16%
Dec 11 2007,251.32,253.18,253.18,247.44,2.91M,0.55%
Dec 10 2007,249.94,258.27,259.21,248.59,3.86M,-2.54%
Dec 07 2007,256.46,251.00,258.74,247.69,4.81M,2.61%
Dec 06 2007,249.93,251.00,253.83,248.88,4.16M,0.23%
Dec 05 2007,249.36,248.59,252.21,246.30,2.07M,0.34%
Dec 04 2007,248.52,253.39,253.42,247.40,1.78M,-1.92%
Dec 03 2007,253.39,245.21,257.28,243.86,6.52M,3.73%
Nov 30 2007,244.29,233.16,245.85,233.16,5.34M,4.77%
Nov 29 2007,233.16,241.35,241.76,229.52,5.03M,-1.07%
Nov 28 2007,235.68,236.76,242.32,234.11,3.04M,-1.95%
Nov 27 2007,240.37,238.94,241.11,234.13,1.50M,1.10%
Nov 26 2007,237.75,236.52,239.90,234.11,2.25M,2.51%
Nov 23 2007,231.93,234.11,234.11,229.02,2.32M,1.13%
Nov 22 2007,229.33,234.04,234.59,225.66,2.59M,0.57%
Nov 21 2007,228.03,232.18,236.72,225.81,3.41M,-1.72%
Nov 20 2007,232.01,239.42,239.42,231.02,4.20M,-3.24%
Nov 19 2007,239.78,231.72,243.14,231.72,3.01M,1.08%
Nov 16 2007,237.22,236.52,240.87,233.42,3.67M,0.27%
Nov 15 2007,236.57,239.18,240.84,234.11,2.30M,-0.66%
Nov 14 2007,238.14,231.70,252.24,231.70,3.59M,4.16%
Nov 13 2007,228.64,232.63,234.76,223.65,4.70M,-1.72%
Nov 12 2007,232.63,237.79,237.79,231.70,5.28M,-2.17%
Nov 09 2007,237.79,244.97,244.97,237.27,339.10K,-0.44%
Nov 08 2007,238.85,238.96,241.30,236.52,2.69M,-0.74%
Nov 07 2007,240.64,242.58,243.56,238.00,3.50M,-0.72%
Nov 06 2007,242.39,244.97,246.13,241.35,2.20M,-0.69%
Nov 05 2007,244.08,246.42,248.78,242.62,1.88M,-0.97%
Nov 02 2007,246.47,243.76,248.59,242.07,3.49M,-0.18%
Nov 01 2007,246.91,254.62,254.62,246.06,5.52M,-1.44%
Oct 31 2007,250.52,252.69,256.72,245.45,47.22M,-1.00%
Oct 30 2007,253.06,258.73,259.45,251.08,3.15M,-1.82%
Oct 29 2007,257.76,262.83,263.07,256.17,3.54M,-0.31%
Oct 26 2007,258.56,253.42,261.62,251.54,2.96M,2.07%
Oct 25 2007,253.32,255.59,255.83,250.56,4.93M,0.15%
Oct 24 2007,252.94,265.49,265.49,251.80,4.10M,-1.46%
Oct 23 2007,256.70,257.76,265.49,255.59,5.86M,-0.78%
Oct 22 2007D,258.72,269.59,269.59,257.06,3.84M,-3.33%
Oct 19 2007,267.62,277.03,277.55,261.24,8.09M,-1.33%
Oct 18 2007,271.24,273.93,277.53,260.01,13.65M,2.66%
Oct 17 2007,264.21,255.83,269.11,241.35,6.93M,2.46%
Oct 16 2007,257.86,265.49,269.11,256.07,7.06M,-0.54%
Oct 15 2007,259.25,258.25,263.47,255.77,6.87M,1.00%
Oct 12 2007,256.68,253.90,259.45,248.66,4.91M,-0.79%
Oct 11 2007,258.73,273.93,274.03,255.83,5.60M,-4.75%
Oct 10 2007,271.64,266.62,272.79,265.10,3.98M,2.79%
Oct 09 2007,264.27,260.66,266.64,259.52,3.71M,1.54%
Oct 08 2007,260.26,260.91,265.20,256.36,2.66M,0.52%
Oct 05 2007,258.92,260.49,260.49,255.18,1.74M,-0.60%
Oct 04 2007,260.49,261.87,261.87,254.38,4.36M,0.01%
Oct 03 2007,260.47,253.42,264.28,253.39,5.12M,3.61%
Oct 01 2007,251.40,256.07,256.07,246.90,2.18M,-1.75%
Sep 28 2007,255.87,247.38,260.66,247.38,6.25M,-0.22%
Sep 27 2007,256.43,253.42,257.64,252.69,8.60M,2.09%
Sep 26 2007,251.19,243.76,253.13,242.56,8.34M,3.90%
Sep 25 2007,241.76,243.76,244.73,240.43,5.40M,-0.55%
Sep 24 2007,243.10,246.18,248.68,241.40,3.72M,-1.04%
Sep 21 2007,245.65,241.85,247.87,236.04,7.93M,1.57%
Sep 20 2007,241.85,246.18,246.68,240.67,2.36M,-2.05%
Sep 19 2007,246.91,247.38,249.48,245.50,4.64M,2.05%
Sep 18 2007,241.94,240.63,243.21,239.66,4.94M,0.48%
Sep 17 2007,240.78,247.38,249.03,240.31,5.09M,-2.43%
Sep 14 2007,246.77,253.42,253.42,245.72,1.90M,-0.81%
Sep 13 2007,248.78,247.36,249.80,243.86,2.15M,1.49%
Sep 12 2007,245.12,248.59,250.46,244.61,2.34M,-0.76%
Sep 11 2007,246.99,264.15,264.15,246.18,3.39M,-2.28%
Sep 10 2007,252.75,259.75,259.75,251.97,2.20M,-2.69%
Sep 07 2007,259.75,259.93,261.74,258.25,1.69M,-0.17%
Sep 06 2007,260.18,257.04,260.90,256.07,1.87M,0.53%
Sep 05 2007,258.81,257.52,261.37,257.06,3.52M,0.59%
Sep 04 2007,257.30,257.04,262.52,256.07,2.18M,0.46%
Sep 03 2007,256.13,258.25,259.45,254.24,2.50M,-0.29%
Aug 31 2007,256.88,253.90,258.17,252.69,2.38M,1.75%
Aug 30 2007,252.45,251.49,255.59,247.38,7.00M,1.39%
Aug 29 2007,248.98,246.18,250.96,241.59,3.20M,0.28%
Aug 28 2007,248.29,250.04,250.76,244.01,2.26M,0.22%
Aug 27 2007,247.75,247.37,250.71,246.19,2.67M,0.80%
Aug 24 2007,245.79,244.97,247.75,241.23,1.93M,1.04%
Aug 23 2007,243.26,249.07,252.94,242.32,3.11M,-1.75%
Aug 22 2007,247.60,246.18,249.24,240.39,3.83M,1.05%
